CSD,BOROUGH,SCHOOL CODE,SCHOOL NAME,GRADE ,PROGRAM TYPE,CORE SUBJECT (MS CORE and 9-12 ONLY),CORE COURSE (MS CORE and 9-12 ONLY),SERVICE CATEGORY(K-9* ONLY),NUMBER OF STUDENTS / SEATS FILLED,NUMBER OF SECTIONS,AVERAGE CLASS SIZE,SIZE OF SMALLEST CLASS,SIZE OF LARGEST CLASS,DATA SOURCE,SCHOOLWIDE PUPIL-TEACHER RATIO
9,X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,GEN ED,ENGLISH,MS English Core,-,24,1,24,24,24,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,GEN ED,MATH,MS Math Core,-,24,1,24,24,24,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,GEN ED,SCIENCE,Living Environment,-,24,1,24,24,24,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,GEN ED,SOCIAL STUDIES,Economics,-,24,1,24,24,24,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,CTT,ENGLISH,MS English Core,-,27,1,27,27,27,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,CTT,MATH,MS Math Core,-,27,1,27,27,27,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,CTT,SCIENCE,Living Environment,-,27,1,27,27,27,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,MS Core,CTT,SOCIAL STUDIES,Economics,-,27,1,27,27,27,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,ENGLISH,English 9,-,92,4,23,15,33,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,ENGLISH,MS English Core,-,69,3,23,20,25,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,ENGLISH,Other English,-,188,8,23.5,14,32,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,MATH,Integrated Algebra,-,76,3,25.3,21,32,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,MATH,Geometry,-,68,3,22.7,15,30,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,MATH,Trigonometry,-,29,1,29,29,29,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,MATH,Math A,-,29,1,29,29,29,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,SCIENCE,Earth Science,-,46,2,23,21,25,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,SCIENCE,Living Environment,-,60,3,20,14,31,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,SCIENCE,Other Science,-,75,3,25,22,28,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,127,5,25.4,20,31,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,48,2,24,20,28,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,GEN ED,SOCIAL STUDIES,Participation in Government,-,54,2,27,25,29,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,ENGLISH,English 9,-,86,3,28.7,26,32,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,ENGLISH,MS English Core,-,29,1,29,29,29,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,ENGLISH,Other English,-,116,5,23.2,14,28,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,MATH,Integrated Algebra,-,61,2,30.5,28,33,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,MATH,Math A,-,21,1,21,21,21,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,SCIENCE,Other Science,-,101,3,33.7,30,36,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,SOCIAL STUDIES,Global History & Geography,-,53,2,26.5,24,29,STARS,
9,X,X276,Leadership Institute,12-Sep,CTT,MATH,Geometry,-,33,1,33,33,33,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,SOCIAL STUDIES,US History & Government,-,33,1,33,33,33,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,12-Sep,CTT,SOCIAL STUDIES,Other Social Studies,-,33,1,33,33,33,STARS,
9,X,X250,Eximius College Preparatory Academy: A College Board School,,,,,,,,,,,,14.7
9,X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,ENGLISH,English 9,-,68,3,22.7,18,31,STARS,
9,X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,ENGLISH,English 10,-,85,3,28.3,22,35,STARS,
9,X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,ENGLISH,English 11,-,83,3,27.7,22,31,STARS,
9,X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,ENGLISH,English 12,-,118,4,29.5,26,34,STARS,
9,X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,MATH,Integrated Algebra,-,121,5,24.2,20,34,STARS,
9,X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,MATH,Geometry,-,32,1,32,32,32,STARS,
9,X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,MATH,Trigonometry,-,28,1,28,28,28,STARS,
9,X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,MATH,Other Math,-,44,2,22,19,25,STARS,
9,X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,SCIENCE,Living Environment,-,140,5,28,24,32,STARS,
9,X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,SCIENCE,Chemistry,-,30,1,30,30,30,STARS,
9,X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,SCIENCE,Other Science,-,97,3,32.3,29,34,STARS,
9,X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,189,7,27,20,33,STARS,
9,X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,96,4,24,15,33,STARS,
9,X,X252,Mott Hall Bronx High School,12-Sep,GEN ED,SOCIAL STUDIES,Participation in Government,-,97,3,32.3,29,34,STARS,
9,X,X252,Mott Hall Bronx High School,,,,,,,,,,,,16.2
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,ENGLISH,English 9,-,60,2,30,29,31,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,ENGLISH,English 10,-,102,4,25.5,18,31,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,ENGLISH,English 11,-,91,4,22.8,18,30,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,ENGLISH,English 12,-,79,4,19.8,16,28,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,ENGLISH,Other English,-,67,4,16.8,11,22,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,MATH,Integrated Algebra,-,53,2,26.5,22,31,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,MATH,Geometry,-,134,6,22.3,10,27,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,MATH,Other Math,-,180,9,20,13,32,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,SCIENCE,Earth Science,-,70,4,17.5,16,19,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,SCIENCE,Living Environment,-,106,5,21.2,13,25,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,SCIENCE,Chemistry,-,182,8,22.8,16,27,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,SCIENCE,Physics,-,64,3,21.3,17,28,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,SCIENCE,Other Science,-,175,8,21.9,12,32,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,153,6,25.5,17,33,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,100,4,25,20,31,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,SOCIAL STUDIES,Participation in Government,-,92,4,23,15,31,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,GEN ED,SOCIAL STUDIES,Other Social Studies,-,188,8,23.5,15,32,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,CTT,ENGLISH,English 9,-,52,2,26,24,28,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,CTT,MATH,Integrated Algebra,-,46,3,15.3,13,19,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,CTT,MATH,Geometry,-,27,1,27,27,27,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,CTT,SCIENCE,Living Environment,-,122,4,30.5,28,33,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,CTT,SCIENCE,Other Science,-,30,1,30,30,30,STARS,
9,X,X260,Bronx Center for Science and Mathematics,12-Sep,CTT,SOCIAL STUDIES,Global History & Geography,-,81,3,27,19,32,STARS,
9,X,X260,Bronx Center for Science and Mathematics,,,,,,,,,,,,17.8
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,ENGLISH,English 9,-,76,3,25.3,22,28,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,ENGLISH,English 10,-,62,2,31,30,32,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,ENGLISH,English 11,-,83,3,27.7,23,33,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,ENGLISH,English 12,-,72,3,24,20,28,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,ENGLISH,Other English,-,21,1,21,21,21,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,MATH,Integrated Algebra,-,97,4,24.3,21,28,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,MATH,Geometry,-,34,1,34,34,34,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,MATH,Trigonometry,-,87,3,29,28,31,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,MATH,Other Math,-,19,1,19,19,19,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,SCIENCE,Living Environment,-,172,7,24.6,20,28,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,SCIENCE,Other Science,-,272,10,27.2,19,34,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,192,6,32,32,32,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,121,5,24.2,10,32,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,GEN ED,SOCIAL STUDIES,Participation in Government,-,148,6,24.7,20,28,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,ENGLISH,English 10,-,26,1,26,26,26,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,ENGLISH,English 11,-,30,1,30,30,30,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,ENGLISH,Other English,-,20,1,20,20,20,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,MATH,Integrated Algebra,-,26,1,26,26,26,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,MATH,Trigonometry,-,30,1,30,30,30,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,SCIENCE,Living Environment,-,24,1,24,24,24,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,SCIENCE,Other Science,-,56,2,28,26,30,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,SOCIAL STUDIES,Global History & Geography,-,60,2,30,30,30,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,12-Sep,CTT,SOCIAL STUDIES,US History & Government,-,46,2,23,20,26,STARS,
9,X,X263,Validus Preparatory Academy: An Expeditionary Learning School,,,,,,,,,,,,15.1
9,X,X276,Leadership Institute,12-Sep,GEN ED,ENGLISH,English 9,-,30,2,15,10,20,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,ENGLISH,English 10,-,62,2,31,29,33,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,ENGLISH,English 11,-,71,3,23.7,11,33,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,ENGLISH,English 12,-,52,2,26,21,31,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,ENGLISH,Other English,-,29,1,29,29,29,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,MATH,Integrated Algebra,-,53,2,26.5,20,33,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,MATH,Geometry,-,36,2,18,15,21,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,MATH,Trigonometry,-,10,1,10,10,10,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,MATH,Other Math,-,12,1,12,12,12,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,SCIENCE,Earth Science,-,70,3,23.3,14,32,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,SCIENCE,Living Environment,-,48,2,24,22,26,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,SCIENCE,Chemistry,-,53,2,26.5,26,27,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,SCIENCE,Other Science,-,24,1,24,24,24,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,72,3,24,21,30,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,117,5,23.4,10,30,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,SOCIAL STUDIES,Participation in Government,-,73,3,24.3,17,31,STARS,
9,X,X276,Leadership Institute,12-Sep,GEN ED,SOCIAL STUDIES,Other Social Studies,-,15,1,15,15,15,STARS,
9,X,X276,Leadership Institute,12-Sep,CTT,MATH,Integrated Algebra,-,63,2,31.5,30,33,STARS,
9,X,X276,Leadership Institute,12-Sep,CTT,SCIENCE,Earth Science,-,113,4,28.3,14,35,STARS,
9,X,X276,Leadership Institute,12-Sep,CTT,SCIENCE,Living Environment,-,49,2,24.5,22,27,STARS,
9,X,X276,Leadership Institute,12-Sep,CTT,SOCIAL STUDIES,Global History & Geography,-,66,2,33,31,35,STARS,
9,X,X276,Leadership Institute,12-Sep,SPEC ED,ENGLISH,English 9,-,12,1,12,12,12,STARS,
9,X,X276,Leadership Institute,12-Sep,SPEC ED,ENGLISH,English 12,-,10,1,10,10,10,STARS,
9,X,X276,Leadership Institute,12-Sep,SPEC ED,MATH,Integrated Algebra,-,29,2,14.5,14,15,STARS,
9,X,X276,Leadership Institute,12-Sep,SPEC ED,SOCIAL STUDIES,US History & Government,-,8,1,8,8,8,STARS,
9,X,X276,Leadership Institute,,,,,,,,,,,,11.7
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,ENGLISH,English 9,-,74,4,18.5,15,24,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,ENGLISH,English 10,-,73,3,24.3,16,30,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,ENGLISH,English 11,-,73,3,24.3,22,26,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,ENGLISH,English 12,-,55,2,27.5,27,28,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,ENGLISH,Other English,-,44,3,14.7,12,19,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,MATH,Integrated Algebra,-,75,4,18.8,15,25,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,MATH,Geometry,-,77,3,25.7,19,32,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,MATH,Trigonometry,-,88,4,22,15,31,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,MATH,Other Math,-,44,2,22,15,29,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,SCIENCE,Earth Science,-,171,7,24.4,16,30,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,SCIENCE,Living Environment,-,114,6,19,15,24,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,SCIENCE,Other Science,-,72,3,24,17,29,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,SOCIAL STUDIES,Global History & Geography,-,147,7,21,15,27,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,SOCIAL STUDIES,US History & Government,-,106,4,26.5,21,31,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,GEN ED,SOCIAL STUDIES,Other Social Studies,-,30,1,30,30,30,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,ENGLISH,English 9,-,13,1,13,13,13,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,ENGLISH,English 10,-,27,1,27,27,27,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,ENGLISH,English 11,-,25,1,25,25,25,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,ENGLISH,English 12,-,25,1,25,25,25,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,ENGLISH,Other English,-,56,2,28,25,31,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,MATH,Integrated Algebra,-,15,1,15,15,15,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,MATH,Geometry,-,28,1,28,28,28,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,MATH,Other Math,-,29,1,29,29,29,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,SCIENCE,Earth Science,-,82,3,27.3,25,31,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,SCIENCE,Living Environment,-,91,4,22.8,15,28,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,SCIENCE,Other Science,-,148,5,29.6,26,35,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,SOCIAL STUDIES,Global History & Geography,-,43,2,21.5,14,29,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,SOCIAL STUDIES,US History & Government,-,85,3,28.3,26,33,STARS,
9,X,X297,Morris Academy for Collaborative Studies,12-Sep,CTT,SOCIAL STUDIES,Other Social Studies,-,90,3,30,22,37,STARS,
9,X,X297,Morris Academy for Collaborative Studies,,,,,,,,,,,,12.5
9,X,X303,I.S. X303 Leadership & Community Service,6,GEN ED,-,-,-,106,4,26.5,25,29,ATS,
9,X,X303,I.S. X303 Leadership & Community Service,7,GEN ED,-,-,-,98,3,32.7,32,34,ATS,
9,X,X303,I.S. X303 Leadership & Community Service,8,GEN ED,-,-,-,111,4,27.8,27,28,ATS,
9,X,X303,I.S. X303 Leadership & Community Service,0K-09,SPEC ED,-,-,12:01:01,24,2,12,11,13,ATS,
9,X,X303,I.S. X303 Leadership & Community Service,MS Core,GEN ED,ENGLISH,MS English Core,-,313,11,28.5,25,34,STARS,
10,X,X007,P.S. 007 Kingsbridge,1,GEN ED,-,-,-,22,1,22,22,22,ATS,
9,X,X303,I.S. X303 Leadership & Community Service,MS Core,GEN ED,MATH,MS Math Core,-,313,11,28.5,25,34,STARS,
9,X,X303,I.S. X303 Leadership & Community Service,MS Core,GEN ED,SCIENCE,MS Science Core,-,262,9,29.1,25,34,STARS,
9,X,X303,I.S. X303 Leadership & Community Service,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,313,11,28.5,25,34,STARS,
9,X,X303,I.S. X303 Leadership & Community Service,MS Core,CTT,SCIENCE,MS Science Core,-,66,2,33,32,34,STARS,
9,X,X303,I.S. X303 Leadership & Community Service,MS Core,SPEC ED,ENGLISH,MS English Core,-,12,1,12,12,12,STARS,
9,X,X303,I.S. X303 Leadership & Community Service,MS Core,SPEC ED,MATH,MS Math Core,-,12,1,12,12,12,STARS,
9,X,X303,I.S. X303 Leadership & Community Service,MS Core,SPEC ED,SCIENCE,MS Science Core,-,12,1,12,12,12,STARS,
9,X,X303,I.S. X303 Leadership & Community Service,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,27,2,13.5,12,15,STARS,
9,X,X303,I.S. X303 Leadership & Community Service,12-Sep,GEN ED,MATH,Integrated Algebra,-,19,1,19,19,19,STARS,
9,X,X303,I.S. X303 Leadership & Community Service,,,,,,,,,,,,13.1
9,X,X313,I.S. 313 School of Leadership Development,6,GEN ED,-,-,-,131,5,26.2,25,27,ATS,
9,X,X313,I.S. 313 School of Leadership Development,7,GEN ED,-,-,-,136,5,27.2,24,31,ATS,
9,X,X313,I.S. 313 School of Leadership Development,8,GEN ED,-,-,-,113,4,28.3,26,30,ATS,
9,X,X313,I.S. 313 School of Leadership Development,8,CTT,-,-,-,25,1,25,25,25,ATS,
9,X,X313,I.S. 313 School of Leadership Development,0K-09,SPEC ED,-,-,12:01:01,44,4,11,8,12,ATS,
9,X,X313,I.S. 313 School of Leadership Development,MS Core,GEN ED,ENGLISH,MS English Core,-,381,14,27.2,24,32,STARS,
9,X,X313,I.S. 313 School of Leadership Development,MS Core,GEN ED,MATH,MS Math Core,-,381,14,27.2,24,32,STARS,
9,X,X313,I.S. 313 School of Leadership Development,MS Core,GEN ED,SCIENCE,MS Science Core,-,381,14,27.2,24,32,STARS,
9,X,X313,I.S. 313 School of Leadership Development,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,381,14,27.2,24,32,STARS,
9,X,X313,I.S. 313 School of Leadership Development,MS Core,CTT,ENGLISH,MS English Core,-,25,1,25,25,25,STARS,
9,X,X313,I.S. 313 School of Leadership Development,MS Core,CTT,MATH,MS Math Core,-,25,1,25,25,25,STARS,
9,X,X313,I.S. 313 School of Leadership Development,MS Core,CTT,SCIENCE,MS Science Core,-,25,1,25,25,25,STARS,
9,X,X313,I.S. 313 School of Leadership Development,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,25,1,25,25,25,STARS,
9,X,X313,I.S. 313 School of Leadership Development,MS Core,SPEC ED,ENGLISH,MS English Core,-,12,1,12,12,12,STARS,
9,X,X313,I.S. 313 School of Leadership Development,MS Core,SPEC ED,MATH,MS Math Core,-,12,1,12,12,12,STARS,
9,X,X313,I.S. 313 School of Leadership Development,MS Core,SPEC ED,SCIENCE,MS Science Core,-,12,1,12,12,12,STARS,
9,X,X313,I.S. 313 School of Leadership Development,MS Core,SPEC ED,SOCIAL STUDIES,MS Social Studies Core,-,12,1,12,12,12,STARS,
9,X,X313,I.S. 313 School of Leadership Development,12-Sep,GEN ED,ENGLISH,Other English,-,222,8,27.8,24,32,STARS,
9,X,X313,I.S. 313 School of Leadership Development,12-Sep,GEN ED,MATH,Math A,-,158,6,26.3,24,32,STARS,
9,X,X313,I.S. 313 School of Leadership Development,12-Sep,SPEC ED,ENGLISH,Other English,-,46,4,11.5,11,12,STARS,
9,X,X313,I.S. 313 School of Leadership Development,12-Sep,SPEC ED,MATH,Math A,-,12,1,12,12,12,STARS,
9,X,X313,I.S. 313 School of Leadership Development,,,,,,,,,,,,13.2
9,X,X323,Bronx Writing Academy,6,GEN ED,-,-,-,135,6,22.5,17,25,ATS,
9,X,X323,Bronx Writing Academy,7,GEN ED,-,-,-,158,6,26.3,24,31,ATS,
9,X,X323,Bronx Writing Academy,8,GEN ED,-,-,-,169,6,28.2,24,34,ATS,
9,X,X323,Bronx Writing Academy,8,CTT,-,-,-,20,1,20,20,20,ATS,
9,X,X323,Bronx Writing Academy,0K-09,SPEC ED,-,-,12:01,12,1,12,12,12,ATS,
9,X,X323,Bronx Writing Academy,0K-09,SPEC ED,-,-,12:01:01,23,2,11.5,11,12,ATS,
9,X,X323,Bronx Writing Academy,MS Core,GEN ED,ENGLISH,MS English Core,-,432,18,24,13,30,STARS,
9,X,X323,Bronx Writing Academy,MS Core,GEN ED,MATH,MS Math Core,-,432,18,24,13,30,STARS,
9,X,X323,Bronx Writing Academy,MS Core,GEN ED,SCIENCE,MS Science Core,-,432,18,24,13,30,STARS,
9,X,X323,Bronx Writing Academy,MS Core,GEN ED,SOCIAL STUDIES,MS Social Studies Core,-,432,18,24,13,30,STARS,
9,X,X323,Bronx Writing Academy,MS Core,CTT,ENGLISH,MS English Core,-,18,1,18,18,18,STARS,
9,X,X323,Bronx Writing Academy,MS Core,CTT,MATH,MS Math Core,-,18,1,18,18,18,STARS,
9,X,X323,Bronx Writing Academy,MS Core,CTT,SCIENCE,MS Science Core,-,18,1,18,18,18,STARS,
9,X,X323,Bronx Writing Academy,MS Core,CTT,SOCIAL STUDIES,MS Social Studies Core,-,18,1,18,18,18,STARS,
9,X,X323,Bronx Writing Academy,MS Core,SPEC ED,ENGLISH,MS English Core,-,23,2,11.5,11,12,STARS,
9,X,X323,Bronx Writing Academy,MS Core,SPEC ED,MATH,MS Math Core,-,23,2,11.5,11,12,STARS,
9,X,X323,Bronx Writing Academy,MS Core,SPEC ED,SCIENCE,MS Science Core,-,23,2,11.5,11,12,STARS,
